"bike_id","start_time","end_time","start_station_id","end_station_id","user_type","rental_access_method","bike_share_for_all_trip"
1986,"2019-09-30 18:35:43.323","2019-09-30 18:45:12.852",256,269,"Customer",NULL,"No"
10463,"2019-09-30 18:35:32.998","2019-09-30 18:45:06.284",19,37,"Subscriber",NULL,"No"
11542,"2019-09-30 18:34:45.807","2019-09-30 18:44:59.222",465,11,"Subscriber",NULL,"No"
3423,"2019-09-30 18:28:33.1","2019-09-30 18:44:45.902",390,386,"Subscriber",NULL,"No"
12662,"2019-09-30 18:38:02.725","2019-09-30 18:44:42.934",175,175,"Subscriber",NULL,"No"
10544,"2019-09-30 18:31:38.251","2019-09-30 18:44:38.648",114,119,"Subscriber",NULL,"No"
348,"2019-09-30 18:30:55.262","2019-09-30 18:44:38.079",25,43,"Subscriber",NULL,"No"
11667,"2019-09-30 18:33:35.428","2019-09-30 18:44:36.677",465,97,"Subscriber",NULL,"No"
12113,"2019-09-30 18:40:25.885","2019-09-30 18:44:31.724",81,91,"Subscriber",NULL,"No"
12951,"2019-09-30 18:33:52.089","2019-09-30 18:44:27.802",196,183,"Customer",NULL,"No"
1020,"2019-09-30 18:35:49.324","2019-09-30 18:44:24.415",5,30,"Subscriber",NULL,"No"
12927,"2019-09-30 18:42:49.016","2019-09-30 18:44:20.241",19,19,"Subscriber",NULL,"No"
12153,"2019-09-30 18:39:31.814","2019-09-30 18:44:18.2",50,25,"Subscriber",NULL,"No"
12363,"2019-09-30 18:27:44.159","2019-09-30 18:44:18.089",93,383,"Subscriber",NULL,"No"
9720,"2019-09-30 18:40:30.749","2019-09-30 18:44:16.845",81,91,"Subscriber",NULL,"No"
3436,"2019-09-30 18:31:12.343","2019-09-30 18:43:56.587",153,160,"Subscriber",NULL,"No"
12737,"2019-09-30 18:35:54.259","2019-09-30 18:43:54.668",446,81,"Customer",NULL,"No"
12403,"2019-09-30 18:37:04.773","2019-09-30 18:43:24.365",30,345,"Customer",NULL,"No"
2657,"2019-09-30 18:33:33.852","2019-09-30 18:43:18.48",25,60,"Subscriber",NULL,"No"
9969,"2019-09-30 18:36:23.642","2019-09-30 18:43:13.366",90,50,"Subscriber",NULL,"No"
11495,"2019-09-30 18:27:25.629","2019-09-30 18:43:01.837",130,362,"Customer",NULL,"No"
725,"2019-09-30 18:24:17.234","2019-09-30 18:42:57.115",21,74,"Subscriber",NULL,"No"
12169,"2019-09-30 18:28:39.358","2019-09-30 18:42:52.371",181,230,"Customer",NULL,"No"
12434,"2019-09-30 18:31:24.992","2019-09-30 18:42:51.007",116,43,"Subscriber",NULL,"No"
9232,"2019-09-30 18:35:00.521","2019-09-30 18:42:50.281",305,280,"Subscriber",NULL,"Yes"
9648,"2019-09-30 18:32:13.403","2019-09-30 18:42:47.788",73,383,"Customer",NULL,"No"
9725,"2019-09-30 18:32:06.311","2019-09-30 18:42:44.335",73,383,"Customer",NULL,"No"
9566,"2019-09-30 18:27:19.874","2019-09-30 18:42:37.386",5,384,"Subscriber",NULL,"No"
10732,"2019-09-30 18:32:57.132","2019-09-30 18:42:37.004",79,58,"Subscriber",NULL,"No"
11756,"2019-09-30 18:32:04.345","2019-09-30 18:42:31.143",20,64,"Customer",NULL,"No"
12835,"2019-09-30 18:37:12.544","2019-09-30 18:42:30.286",30,321,"Subscriber",NULL,"No"
12280,"2019-09-30 18:37:23.468","2019-09-30 18:42:29.128",441,371,"Subscriber",NULL,"No"
2818,"2019-09-30 18:28:29.885","2019-09-30 18:42:26.465",453,355,"Customer",NULL,"No"
11354,"2019-09-30 18:38:08.22","2019-09-30 18:42:25.597",276,278,"Subscriber",NULL,"No"
12103,"2019-09-30 18:31:30.388","2019-09-30 18:42:17.948",123,76,"Subscriber",NULL,"No"
11704,"2019-09-30 18:28:47.619","2019-09-30 18:42:13.014",60,55,"Subscriber",NULL,"No"
1981,"2019-09-30 18:36:46.875","2019-09-30 18:42:11.171",411,43,"Subscriber",NULL,"Yes"
9952,"2019-09-30 18:31:13.477","2019-09-30 18:42:03.87",61,93,"Subscriber",NULL,"No"
3583,"2019-09-30 18:25:38.978","2019-09-30 18:42:00.772",409,176,"Subscriber",NULL,"No"
2672,"2019-09-30 18:39:23.427","2019-09-30 18:41:55.952",356,76,"Subscriber",NULL,"No"
9599,"2019-09-30 18:18:08.619","2019-09-30 18:41:46.272",81,105,"Subscriber",NULL,"No"
1453,"2019-09-30 18:37:05.808","2019-09-30 18:41:43.501",239,252,"Customer",NULL,"No"
1454,"2019-09-30 18:19:30.633","2019-09-30 18:41:38.478",13,114,"Customer",NULL,"No"
12095,"2019-09-30 18:24:52.249","2019-09-30 18:41:37.416",131,113,"Subscriber",NULL,"No"
1789,"2019-09-30 18:36:19.287","2019-09-30 18:41:30.768",163,200,"Subscriber",NULL,"No"
1782,"2019-09-30 18:32:21.363","2019-09-30 18:41:25.838",3,350,"Subscriber",NULL,"No"
9956,"2019-09-30 18:22:36.482","2019-09-30 18:41:23.34",26,72,"Customer",NULL,"No"
11861,"2019-09-30 18:37:22.95","2019-09-30 18:41:21.824",343,21,"Subscriber",NULL,"No"
84,"2019-09-30 18:34:18.411","2019-09-30 18:41:12.932",181,193,"Subscriber",NULL,"No"
12833,"2019-09-30 18:37:59.215","2019-09-30 18:41:06.397",235,160,"Subscriber",NULL,"No"
3681,"2019-09-30 18:33:32.697","2019-09-30 18:41:02.68",176,152,"Subscriber",NULL,"No"
9835,"2019-09-30 17:19:18.289","2019-09-30 18:41:00.618",400,456,"Customer",NULL,"No"
11121,"2019-09-30 18:24:26.922","2019-09-30 18:40:55.674",25,355,"Subscriber",NULL,"No"
12000,"2019-09-30 17:19:44.545","2019-09-30 18:40:51.354",400,456,"Customer",NULL,"No"
617,"2019-09-30 18:31:14.276","2019-09-30 18:40:45.349",8,20,"Subscriber",NULL,"No"
11275,"2019-09-30 17:58:41.282","2019-09-30 18:40:41.929",21,377,"Customer",NULL,"No"
3466,"2019-09-30 18:35:30.004","2019-09-30 18:40:25.803",164,181,"Subscriber",NULL,"No"
10245,"2019-09-30 18:35:18.754","2019-09-30 18:40:21.149",164,181,"Subscriber",NULL,"No"
12506,"2019-09-30 18:35:51.993","2019-09-30 18:40:20.098",88,60,"Subscriber",NULL,"No"
10407,"2019-09-30 18:33:07.306","2019-09-30 18:40:19.733",183,196,"Subscriber",NULL,"No"
2954,"2019-09-30 18:31:05.786","2019-09-30 18:40:13.381",321,30,"Customer",NULL,"No"
10594,"2019-09-30 18:30:26.419","2019-09-30 18:40:09.999",93,363,"Subscriber",NULL,"No"
10966,"2019-09-30 18:27:07.815","2019-09-30 18:40:07.781",11,61,"Subscriber",NULL,"No"
12383,"2019-09-30 18:36:57.362","2019-09-30 18:39:58.565",23,16,"Subscriber",NULL,"No"
10156,"2019-09-30 18:31:18.275","2019-09-30 18:39:55.472",5,13,"Subscriber",NULL,"No"
10755,"2019-09-30 18:29:53.837","2019-09-30 18:39:53.287",130,139,"Subscriber",NULL,"No"
9811,"2019-09-30 18:32:21.594","2019-09-30 18:39:47.372",89,110,"Subscriber",NULL,"No"
12358,"2019-09-30 18:19:05.259","2019-09-30 18:39:36.383",324,53,"Subscriber",NULL,"No"
12080,"2019-09-30 18:29:18.674","2019-09-30 18:39:29.118",363,30,"Subscriber",NULL,"No"
3606,"2019-09-30 18:34:47.004","2019-09-30 18:39:26.601",7,219,"Subscriber",NULL,"No"
2600,"2019-09-30 18:31:16.91","2019-09-30 18:39:20.523",176,173,"Subscriber",NULL,"No"
12714,"2019-09-30 18:35:02.344","2019-09-30 18:39:11.924",110,87,"Subscriber",NULL,"No"
12327,"2019-09-30 18:21:35.347","2019-09-30 18:39:06.088",115,22,"Subscriber",NULL,"No"
10106,"2019-09-30 18:28:03.877","2019-09-30 18:39:05.076",24,81,"Subscriber",NULL,"No"
614,"2019-09-30 18:31:22.113","2019-09-30 18:39:04.985",257,250,"Customer",NULL,"No"
873,"2019-09-30 18:29:59.178","2019-09-30 18:38:52.645",58,107,"Subscriber",NULL,"No"
2518,"2019-09-30 18:34:23.426","2019-09-30 18:38:45.853",274,168,"Subscriber",NULL,"No"
3500,"2019-09-30 18:24:19.717","2019-09-30 18:38:43.701",181,210,"Subscriber",NULL,"No"
12974,"2019-09-30 18:25:02.285","2019-09-30 18:38:34.516",126,100,"Customer",NULL,"No"
2381,"2019-09-30 18:34:41.268","2019-09-30 18:38:28.256",253,239,"Subscriber",NULL,"Yes"
710,"2019-09-30 18:26:54.81","2019-09-30 18:38:27.625",153,168,"Customer",NULL,"No"
11853,"2019-09-30 18:16:08.421","2019-09-30 18:38:26.341",80,55,"Subscriber",NULL,"No"
3469,"2019-09-30 18:34:41.485","2019-09-30 18:38:25.497",253,239,"Subscriber",NULL,"Yes"
12402,"2019-09-30 18:25:45.916","2019-09-30 18:38:17.288",20,350,"Subscriber",NULL,"No"
11465,"2019-09-30 18:24:50.434","2019-09-30 18:38:17.009",284,101,"Subscriber",NULL,"No"
1052,"2019-09-30 18:34:11.803","2019-09-30 18:38:15.153",47,30,"Customer",NULL,"No"
9848,"2019-09-30 18:28:10.833","2019-09-30 18:38:07.581",114,98,"Subscriber",NULL,"No"
9815,"2019-09-30 18:07:58.62","2019-09-30 18:38:02.237",223,88,"Customer",NULL,"No"
12778,"2019-09-30 18:35:41.079","2019-09-30 18:38:01.142",15,20,"Subscriber",NULL,"No"
11202,"2019-09-30 18:27:31.411","2019-09-30 18:37:55.743",284,58,"Subscriber",NULL,"No"
12909,"2019-09-30 18:28:30.047","2019-09-30 18:37:44.772",284,76,"Subscriber",NULL,"No"
11971,"2019-09-30 18:29:53.921","2019-09-30 18:37:41.197",3,62,"Subscriber",NULL,"No"
11621,"2019-09-30 18:26:02.038","2019-09-30 18:37:35.419",350,461,"Subscriber",NULL,"No"
11424,"2019-09-30 18:26:28.415","2019-09-30 18:37:28.452",114,109,"Subscriber",NULL,"No"
10590,"2019-09-30 18:34:16.236","2019-09-30 18:37:28.048",384,419,"Subscriber",NULL,"No"
10133,"2019-09-30 18:31:39.981","2019-09-30 18:37:26.636",98,113,"Subscriber",NULL,"No"
9874,"2019-09-30 18:28:40.777","2019-09-30 18:37:21.801",72,58,"Subscriber",NULL,"No"
12931,"2019-09-30 18:33:13.262","2019-09-30 18:37:19.169",30,50,"Subscriber",NULL,"No"
9880,"2019-09-30 18:26:05.137","2019-09-30 18:37:15.609",30,15,"Subscriber",NULL,"No"
12502,"2019-09-30 18:31:56.109","2019-09-30 18:37:09.987",60,44,"Subscriber",NULL,"No"
9647,"2019-09-30 18:32:48.368","2019-09-30 18:37:03.818",465,93,"Subscriber",NULL,"No"
10131,"2019-09-30 18:20:58.482","2019-09-30 18:37:03.06",16,345,"Subscriber",NULL,"No"
12809,"2019-09-30 18:15:05.659","2019-09-30 18:36:59.987",109,71,"Customer",NULL,"No"
11774,"2019-09-30 18:17:24.941","2019-09-30 18:36:50.725",37,126,"Subscriber",NULL,"No"
11861,"2019-09-30 18:32:42.223","2019-09-30 18:36:45.445",465,343,"Subscriber",NULL,"No"
12885,"2019-09-30 18:27:37.166","2019-09-30 18:36:43.407",89,75,"Subscriber",NULL,"No"
10795,"2019-09-30 18:19:34.275","2019-09-30 18:36:41.606",22,116,"Customer",NULL,"No"
9782,"2019-09-30 18:26:43.871","2019-09-30 18:36:40.482",101,98,"Subscriber",NULL,"No"
11220,"2019-09-30 18:16:07.578","2019-09-30 18:36:34.452",50,120,"Subscriber",NULL,"No"
10094,"2019-09-30 18:28:37.397","2019-09-30 18:36:26.479",176,189,"Subscriber",NULL,"No"
1010,"2019-09-30 18:32:59.06","2019-09-30 18:36:23.115",176,209,"Subscriber",NULL,"No"
429,"2019-09-30 18:33:37.319","2019-09-30 18:36:15.331",181,182,"Subscriber",NULL,"No"
10139,"2019-09-30 18:18:25.554","2019-09-30 18:36:12.774",123,419,"Subscriber",NULL,"No"
10813,"2019-09-30 18:29:22.39","2019-09-30 18:36:10.37",19,50,"Subscriber",NULL,"No"
12136,"2019-09-30 07:59:35.213","2019-09-30 18:36:05.917",194,193,"Subscriber",NULL,"No"
11582,"2019-09-30 18:25:03.324","2019-09-30 18:36:05.437",79,21,"Customer",NULL,"No"
11748,"2019-09-30 18:19:46.147","2019-09-30 18:36:04.628",363,81,"Subscriber",NULL,"No"
10983,"2019-09-30 18:26:20.074","2019-09-30 18:36:03.919",130,361,"Subscriber",NULL,"No"
11383,"2019-09-30 18:06:11.821","2019-09-30 18:35:58.539",36,118,"Subscriber",NULL,"No"
2947,"2019-09-30 18:33:36.031","2019-09-30 18:35:57.162",356,76,"Subscriber",NULL,"No"
9888,"2019-09-30 18:32:17.741","2019-09-30 18:35:54.55",43,60,"Subscriber",NULL,"No"
12150,"2019-09-30 18:25:11.608","2019-09-30 18:35:52.242",23,61,"Subscriber",NULL,"No"
12050,"2019-09-30 18:15:03.507","2019-09-30 18:35:45.759",130,17,"Subscriber",NULL,"No"
12301,"2019-09-30 18:24:53.167","2019-09-30 18:35:39.849",253,206,"Subscriber",NULL,"No"
10922,"2019-09-30 18:15:58.333","2019-09-30 18:35:21.377",453,121,"Customer",NULL,"No"
11177,"2019-09-30 18:27:17.703","2019-09-30 18:35:19.955",6,15,"Subscriber",NULL,"No"
12561,"2019-09-30 18:23:34.481","2019-09-30 18:35:15.449",58,13,"Subscriber",NULL,"No"
11571,"2019-09-30 18:28:22.044","2019-09-30 18:35:01.733",163,195,"Subscriber",NULL,"No"
1663,"2019-09-30 18:27:47.483","2019-09-30 18:35:01.447",253,244,"Subscriber",NULL,"No"
3415,"2019-09-30 18:25:30.793","2019-09-30 18:34:40.469",245,269,"Subscriber",NULL,"Yes"
12403,"2019-09-30 18:28:24.37","2019-09-30 18:34:38.062",100,30,"Subscriber",NULL,"No"
12737,"2019-09-30 18:24:05.738","2019-09-30 18:34:32.614",363,446,"Subscriber",NULL,"Yes"
1453,"2019-09-30 18:24:33.516","2019-09-30 18:34:28.797",245,239,"Subscriber",NULL,"No"
9667,"2019-09-30 18:21:06.218","2019-09-30 18:34:21.933",22,114,"Subscriber",NULL,"No"
2855,"2019-09-30 18:20:52.801","2019-09-30 18:34:20.445",312,289,"Subscriber",NULL,"No"
9465,"2019-09-30 18:25:36.431","2019-09-30 18:34:16.378",121,110,"Subscriber",NULL,"No"
594,"2019-09-30 18:08:36.571","2019-09-30 18:34:14.71",454,424,"Customer",NULL,"No"
11537,"2019-09-30 18:13:59.215","2019-09-30 18:34:13.424",340,340,"Subscriber",NULL,"No"
10311,"2019-09-30 18:22:29.04","2019-09-30 18:34:09.985",11,371,"Subscriber",NULL,"No"
2225,"2019-09-30 18:08:05.778","2019-09-30 18:34:08.666",454,424,"Customer",NULL,"No"
10332,"2019-09-30 18:23:44.204","2019-09-30 18:34:04.447",129,131,"Subscriber",NULL,"No"
9972,"2019-09-30 18:18:51.844","2019-09-30 18:34:02.453",21,112,"Subscriber",NULL,"No"
3718,"2019-09-30 18:21:30.526","2019-09-30 18:34:02.093",253,274,"Subscriber",NULL,"No"
11643,"2019-09-30 18:31:35.359","2019-09-30 18:34:01.988",116,104,"Subscriber",NULL,"No"
10573,"2019-09-30 18:24:17.81","2019-09-30 18:33:47.04",16,343,"Customer",NULL,"No"
10314,"2019-09-30 18:23:50.761","2019-09-30 18:33:47.009",47,116,"Subscriber",NULL,"No"
10765,"2019-09-30 18:31:12.324","2019-09-30 18:33:46.699",80,90,"Subscriber",NULL,"No"
308,"2019-09-30 18:28:28.652","2019-09-30 18:33:44.796",163,203,"Subscriber",NULL,"No"
12599,"2019-09-30 18:26:00.131","2019-09-30 18:33:43.15",198,196,"Customer",NULL,"No"
12093,"2019-09-30 18:25:43.394","2019-09-30 18:33:41.897",59,98,"Subscriber",NULL,"Yes"
9679,"2019-09-30 18:27:32.728","2019-09-30 18:33:35.864",147,127,"Subscriber",NULL,"No"
12801,"2019-09-30 18:28:52.212","2019-09-30 18:33:35.327",350,30,"Subscriber",NULL,"No"
10083,"2019-09-30 18:21:29.712","2019-09-30 18:33:31.11",99,30,"Customer",NULL,"No"
9480,"2019-09-30 18:25:30.871","2019-09-30 18:33:26.876",50,22,"Subscriber",NULL,"No"
12687,"2019-09-30 18:26:44.787","2019-09-30 18:33:17.61",245,266,"Subscriber",NULL,"No"
12395,"2019-09-30 18:27:29.674","2019-09-30 18:33:13.99",93,90,"Subscriber",NULL,"No"
12542,"2019-09-30 18:12:13.944","2019-09-30 18:33:12.587",20,285,"Customer",NULL,"No"
9600,"2019-09-30 18:23:42.872","2019-09-30 18:33:12.279",50,15,"Customer",NULL,"No"
12446,"2019-09-30 18:28:59.462","2019-09-30 18:33:04.51",26,17,"Subscriber",NULL,"No"
12355,"2019-09-30 18:29:02.933","2019-09-30 18:33:03.965",182,196,"Subscriber",NULL,"No"
12659,"2019-09-30 18:18:49.759","2019-09-30 18:33:01.574",93,10,"Subscriber",NULL,"No"
2636,"2019-09-30 18:28:31.663","2019-09-30 18:32:59.576",176,211,"Subscriber",NULL,"No"
12643,"2019-09-30 18:27:03.072","2019-09-30 18:32:34.559",38,15,"Subscriber",NULL,"No"
12931,"2019-09-30 18:25:06.334","2019-09-30 18:32:32.197",114,30,"Subscriber",NULL,"No"
12640,"2019-09-30 18:10:18.215","2019-09-30 18:32:25.28",115,10,"Subscriber",NULL,"No"
3417,"2019-09-30 18:24:45.293","2019-09-30 18:32:21.917",25,62,"Customer",NULL,"No"
1199,"2019-09-30 18:28:46.557","2019-09-30 18:32:19.311",198,196,"Subscriber",NULL,"No"
12602,"2019-09-30 18:28:49.856","2019-09-30 18:32:09.838",9,16,"Subscriber",NULL,"No"
9923,"2019-09-30 18:28:50.259","2019-09-30 18:31:55.272",364,104,"Subscriber",NULL,"No"
3463,"2019-09-30 18:24:17.778","2019-09-30 18:31:53.075",58,324,"Subscriber",NULL,"No"
12210,"2019-09-30 18:26:35.068","2019-09-30 18:31:49.5",130,104,"Customer",NULL,"No"
12530,"2019-09-30 17:59:23.362","2019-09-30 18:31:48.301",200,181,"Subscriber",NULL,"No"
11388,"2019-09-30 18:19:56.43","2019-09-30 18:31:47.382",81,5,"Subscriber",NULL,"No"
1249,"2019-09-30 18:24:05.14","2019-09-30 18:31:43.375",446,81,"Subscriber",NULL,"No"
10739,"2019-09-30 18:15:53.886","2019-09-30 18:31:18.224",93,22,"Subscriber",NULL,"No"
9624,"2019-09-30 18:18:43.511","2019-09-30 18:31:09.973",5,76,"Subscriber",NULL,"No"
10798,"2019-09-30 18:09:46.009","2019-09-30 18:31:06.427",42,147,"Subscriber",NULL,"No"
11334,"2019-09-30 18:13:28.384","2019-09-30 18:31:04.469",119,5,"Subscriber",NULL,"No"
11606,"2019-09-30 18:18:01.661","2019-09-30 18:31:02.504",104,21,"Subscriber",NULL,"No"
663,"2019-09-30 18:04:57.352","2019-09-30 18:31:00.857",162,197,"Customer",NULL,"No"
9582,"2019-09-30 18:26:24.22","2019-09-30 18:30:58.799",66,93,"Subscriber",NULL,"No"
10549,"2019-09-30 18:20:48.51","2019-09-30 18:30:57.754",312,294,"Subscriber",NULL,"No"
981,"2019-09-30 18:12:24.003","2019-09-30 18:30:55.014",22,86,"Customer",NULL,"No"
12360,"2019-09-30 18:20:57.333","2019-09-30 18:30:53.67",22,30,"Customer",NULL,"No"
12851,"2019-09-30 18:19:31.973","2019-09-30 18:30:47.96",310,296,"Subscriber",NULL,"Yes"
9853,"2019-09-30 18:26:47.484","2019-09-30 18:30:36.394",86,73,"Subscriber",NULL,"No"
9571,"2019-09-30 18:20:30.18","2019-09-30 18:30:35.487",81,22,"Customer",NULL,"No"
2176,"2019-09-30 18:24:21.811","2019-09-30 18:30:27.343",241,271,"Customer",NULL,"No"
12520,"2019-09-30 18:17:35.578","2019-09-30 18:30:26.875",8,349,"Subscriber",NULL,"No"
10451,"2019-09-30 18:26:56.948","2019-09-30 18:30:09.326",49,64,"Subscriber",NULL,"No"
9656,"2019-09-30 18:21:31.062","2019-09-30 18:30:07.247",383,76,"Subscriber",NULL,"No"
11861,"2019-09-30 18:21:38.085","2019-09-30 18:30:05.691",22,465,"Subscriber",NULL,"No"
10054,"2019-09-30 18:25:28.745","2019-09-30 18:30:05.07",371,6,"Subscriber",NULL,"No"
9503,"2019-09-30 18:15:42.843","2019-09-30 18:30:02.92",21,109,"Customer",NULL,"No"
9569,"2019-09-30 18:18:10.48","2019-09-30 18:29:48.384",350,445,"Customer",NULL,"No"
12835,"2019-09-30 18:19:05.675","2019-09-30 18:29:46.973",324,30,"Customer",NULL,"No"
613,"2019-09-30 18:20:04.564","2019-09-30 18:29:44.831",183,197,"Subscriber",NULL,"No"
12455,"2019-09-30 18:05:15.171","2019-09-30 18:29:44.472",22,130,"Subscriber",NULL,"No"
12373,"2019-09-30 18:04:49.247","2019-09-30 18:29:38.014",22,130,"Subscriber",NULL,"No"
10081,"2019-09-30 18:12:35.615","2019-09-30 18:29:27.488",93,16,"Subscriber",NULL,"No"
3640,"2019-09-30 18:20:20.897","2019-09-30 18:29:25.306",176,170,"Subscriber",NULL,"No"
12364,"2019-09-30 18:21:25.293","2019-09-30 18:29:24.13",27,81,"Subscriber",NULL,"No"
10362,"2019-09-30 18:19:05.315","2019-09-30 18:29:20.031",21,62,"Subscriber",NULL,"No"
3664,"2019-09-30 18:22:39.303","2019-09-30 18:29:19.001",182,196,"Subscriber",NULL,"No"
3290,"2019-09-30 18:09:09.702","2019-09-30 18:29:17.352",196,196,"Subscriber",NULL,"No"
12729,"2019-09-30 18:18:51.045","2019-09-30 18:29:10.484",114,355,"Subscriber",NULL,"No"
10568,"2019-09-30 18:21:10.03","2019-09-30 18:29:05.6",312,357,"Subscriber",NULL,"No"
10230,"2019-09-30 18:17:24.043","2019-09-30 18:29:02.162",8,50,"Subscriber",NULL,"No"
12311,"2019-09-30 18:21:48.47","2019-09-30 18:28:53.805",187,162,"Subscriber",NULL,"No"
1932,"2019-09-30 18:22:03.723","2019-09-30 18:28:53.201",187,162,"Subscriber",NULL,"No"
9680,"2019-09-30 18:15:53.242","2019-09-30 18:28:36.508",129,61,"Customer",NULL,"No"
9588,"2019-09-30 17:45:06.149","2019-09-30 18:28:36.252",460,400,"Subscriber",NULL,"No"
9822,"2019-09-30 18:24:08.294","2019-09-30 18:28:33.891",35,276,"Subscriber",NULL,"Yes"
12361,"2019-09-30 18:21:49.486","2019-09-30 18:28:31.12",93,355,"Subscriber",NULL,"No"
3503,"2019-09-30 18:20:39.509","2019-09-30 18:28:29.199",21,5,"Subscriber",NULL,"No"
10982,"2019-09-30 18:18:26.76","2019-09-30 18:28:25.905",398,369,"Subscriber",NULL,"No"
10214,"2019-09-30 18:03:49.995","2019-09-30 18:28:20.772",363,365,"Subscriber",NULL,"No"
9740,"2019-09-30 18:11:03.59","2019-09-30 18:28:19.939",116,41,"Subscriber",NULL,"No"
12002,"2019-09-30 18:23:45.082","2019-09-30 18:28:17.881",35,277,"Subscriber",NULL,"Yes"
12412,"2019-09-30 18:14:48.119","2019-09-30 18:28:12.87",58,324,"Subscriber",NULL,"No"
1431,"2019-09-30 18:10:46.205","2019-09-30 18:28:11.419",350,86,"Customer",NULL,"No"
11353,"2019-09-30 18:18:39.816","2019-09-30 18:28:02.261",350,104,"Customer",NULL,"No"
587,"2019-09-30 18:06:46.666","2019-09-30 18:27:58.253",409,257,"Customer",NULL,"No"
12999,"2019-09-30 18:11:59.586","2019-09-30 18:27:56.153",256,172,"Subscriber",NULL,"Yes"
11138,"2019-09-30 18:10:26.296","2019-09-30 18:27:50.15",81,365,"Subscriber",NULL,"No"
12662,"2019-09-30 18:21:16.863","2019-09-30 18:27:49.469",176,175,"Subscriber",NULL,"No"
9630,"2019-09-30 18:20:27.983","2019-09-30 18:27:42.599",8,20,"Customer",NULL,"No"
12806,"2019-09-30 18:19:04.755","2019-09-30 18:27:38.515",183,196,"Subscriber",NULL,"No"
426,"2019-09-30 18:06:56.622","2019-09-30 18:27:36.846",409,257,"Customer",NULL,"No"
614,"2019-09-30 18:07:05.7","2019-09-30 18:27:32.89",409,257,"Customer",NULL,"No"
11091,"2019-09-30 18:05:35.814","2019-09-30 18:27:30.577",44,384,"Customer",NULL,"No"
1018,"2019-09-30 18:12:33.202","2019-09-30 18:27:26.891",116,127,"Subscriber",NULL,"No"
1979,"2019-09-30 18:08:09.645","2019-09-30 18:27:26.614",30,356,"Subscriber",NULL,"No"
3134,"2019-09-30 18:06:56.774","2019-09-30 18:27:24.39",409,257,"Customer",NULL,"No"
12485,"2019-09-30 18:07:46.863","2019-09-30 18:27:23.684",465,123,"Subscriber",NULL,"No"
11644,"2019-09-30 18:17:33.203","2019-09-30 18:27:21.26",66,15,"Subscriber",NULL,"No"
9587,"2019-09-30 18:13:15.549","2019-09-30 18:27:17.933",90,21,"Customer",NULL,"No"
10056,"2019-09-30 18:05:22.609","2019-09-30 18:27:16.444",350,53,"Customer",NULL,"No"
10531,"2019-09-30 18:22:24.24","2019-09-30 18:27:15.57",282,297,"Subscriber",NULL,"Yes"
10279,"2019-09-30 18:20:00.636","2019-09-30 18:27:08.157",121,147,"Subscriber",NULL,"No"
10301,"2019-09-30 18:17:13.674","2019-09-30 18:27:06.409",77,30,"Subscriber",NULL,"No"
11419,"2019-09-30 18:21:14.402","2019-09-30 18:27:04.048",101,30,"Subscriber",NULL,"No"
12324,"2019-09-30 18:20:54.88","2019-09-30 18:26:58.957",44,36,"Subscriber",NULL,"No"
12415,"2019-09-30 18:17:51.387","2019-09-30 18:26:53.577",349,88,"Subscriber",NULL,"No"
12854,"2019-09-30 18:13:50.601","2019-09-30 18:26:48.039",93,15,"Subscriber",NULL,"No"
12724,"2019-09-30 18:19:26.587","2019-09-30 18:26:42.877",9,28,"Subscriber",NULL,"No"
10321,"2019-09-30 18:16:40.8","2019-09-30 18:26:35.79",122,132,"Subscriber",NULL,"No"
3522,"2019-09-30 18:21:26.771","2019-09-30 18:26:34.256",258,266,"Subscriber",NULL,"No"
1860,"2019-09-30 15:18:58.965","2019-09-30 18:26:32.939",388,309,"Customer",NULL,"No"
11746,"2019-09-30 18:16:26.116","2019-09-30 18:26:30.175",87,30,"Subscriber",NULL,"No"
10605,"2019-09-30 18:21:23.901","2019-09-30 18:26:29.45",66,350,"Subscriber",NULL,"No"
1375,"2019-09-30 18:17:44.827","2019-09-30 18:26:29.266",88,30,"Subscriber",NULL,"No"
11703,"2019-09-30 18:20:42.175","2019-09-30 18:26:29.138",89,30,"Subscriber",NULL,"No"
9737,"2019-09-30 18:22:04.686","2019-09-30 18:26:28.076",47,81,"Subscriber",NULL,"No"
12450,"2019-09-30 18:15:45.893","2019-09-30 18:26:25.075",80,16,"Customer",NULL,"No"
10732,"2019-09-30 18:17:14.131","2019-09-30 18:26:21.518",461,79,"Subscriber",NULL,"No"
9865,"2019-09-30 18:10:24.838","2019-09-30 18:26:15.81",6,424,"Customer",NULL,"No"
11659,"2019-09-30 18:19:20.653","2019-09-30 18:26:15.649",139,139,"Subscriber",NULL,"No"
3060,"2019-09-30 18:19:11.654","2019-09-30 18:26:15.141",230,213,"Subscriber",NULL,"No"
1880,"2019-09-30 18:15:00.13","2019-09-30 18:26:04.835",122,144,"Subscriber",NULL,"No"
10153,"2019-09-30 18:20:13.16","2019-09-30 18:26:01.955",66,284,"Subscriber",NULL,"No"
12867,"2019-09-30 18:15:18.7","2019-09-30 18:26:01.549",12,81,"Subscriber",NULL,"No"
1025,"2019-09-30 18:18:33.355","2019-09-30 18:26:01.328",441,371,"Customer",NULL,"No"
11086,"2019-09-30 18:14:23.589","2019-09-30 18:26:01.262",66,126,"Subscriber",NULL,"No"
10294,"2019-09-30 18:15:37.338","2019-09-30 18:26:00.603",129,115,"Subscriber",NULL,"No"
